study_ID,author_first,year,extracted,ecotype,family,species,species_iucn,species_phylo,origin,method,empty_bladder,mean_mass_g,dors_SA_cm2,vent_SA_cm2,D,lat,lon,skin_temp,t_skin_est,trt_temp,airflow_ml_s,airflow_cm_s,RH_perc,es_kPa,ea_kPa,VPD_kPa,duration_min,hydration,strategy,strategy2,days_cocoon,trait,response,trait_unit,mean,sd,se,sample_size,unit_corrected_mean,unit_corrected_sd,unit,r_s_mean,r_s_sd,r_s_se,pv_skin_g_ml_min,pv_air_g_ml_min,r_t,rw,Cp,p,r_b,r_s_est,Gr,v,calculated,notes,title,ref,,
115,Bovo,,raw data,Arboreal,Hylidae,Aplastodiscus leucopygius,Aplastodiscus leucopygius,Aplastodiscus_leucopygius,wild,water vapour,yes,4.515,,9.77810157,,,,22.8,22.84999967,25,21.66,0.1367703,29.75,3.258157936,0.969301986,2.28885595,40,,,,,water gain,water uptake,ug cm s,,,,1,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Boana pardalis,Boana pardalis,Hypsiboas_pardalis,wild,water vapour,yes,13.9576,,23.40927074,,,,23.2,22.84999967,25,21.66,0.1367703,29.91333333,3.258157936,0.974623644,2.283534292,60,,,,,water gain,water uptake,ug cm s,,,,3,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Boana raniceps,Boana raniceps,Hypsiboas_raniceps,wild,water vapour,yes,13.42772,,22.71885982,,,,23.6,22.84999967,25,21.66,0.1367703,31.574,3.258157936,1.028730787,2.229427149,60,97.503826,,,,water gain,water uptake,ug cm s,53.84445245,24.96195282,,5,193.8400288,89.86303015,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Bokermannohyla alvarengai,Bokermannohyla alvarengai,Bokermannohyla_alvarengai,wild,water vapour,yes,53.47842333,,66.16417688,,,,22.9,22.84999967,25,21.66,0.1367703,30.01,3.258157936,0.977773197,2.280384739,60,99.154355,,,,water gain,water uptake,ug cm s,63.57868475,34.91165588,,15,228.8832651,125.6819612,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Bokermannohyla circumdata,Bokermannohyla circumdata,Bokermannohyla_circumdata,wild,water vapour,yes,8.7945,,16.37661344,,,,22.9,22.84999967,25,21.66,0.1367703,29.82,3.258157936,0.971582696,2.286575239,60,,,,,water gain,water uptake,ug cm s,,,,1,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Stream-dwelling,Hylidae,Bokermannohyla saxicola,Bokermannohyla saxicola,Bokermannohyla_saxicola,wild,water vapour,yes,7.968,,15.17296563,,,,23.3,22.84999967,25,21.66,0.1367703,30.34,3.258157936,0.988525118,2.269632818,60,96.37801,,,,water gain,water uptake,ug cm s,18.00023901,,,1,64.80086044,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Brachycephalidae,Brachycephalus pitanga,,,wild,water vapour,yes,0.2089,,1.142289342,,,,23.56315789,22.84999967,25,21.66,0.1367703,31.48473684,3.258157936,1.025822452,2.232335484,40,,,,,water gain,water uptake,ug cm s,,,,19,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Dendropsophus microps,Dendropsophus microps,Dendropsophus_microps,wild,water vapour,yes,0.5295,,1.863318494,,,,24.8375,22.84999967,25,21.66,0.1367703,33.2425,3.258157936,1.083093152,2.175064784,40,90.279444,,,,water gain,water uptake,ug cm s,35.18390231,7.524997864,,8,126.6620483,27.08999231,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Dendropsophus sanborni,Dendropsophus sanborni,Dendropsophus_sanborni,wild,water vapour,yes,0.270133333,,1.107139872,,,,23.38333333,22.84999967,25,21.66,0.1367703,28.665,3.258157936,0.933950972,2.324206963,40,,,,,water gain,water uptake,ug cm s,,,,6,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Fossorial,Microhylidae,Dermatonotus muelleri,Dermatonotus muelleri,Dermatonotus_muelleri,wild,water vapour,yes,21.36353,,25.90252463,,,,,22.84999967,25,21.66,0.1367703,31.856,3.258157936,1.037918792,2.220239144,60,78.72787222,,,,water gain,water uptake,ug cm s,66.04733245,34.54914464,,10,237.7703968,124.3769207,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Fossorial,Microhylidae,Elachistocleis cesarii,,,wild,water vapour,yes,1.004455556,,3.294427245,,,,,22.84999967,25,21.66,0.1367703,34.90666667,3.258157936,1.13731433,2.120843606,40,81.76618667,,,,water gain,water uptake,ug cm s,17.08578814,7.078363626,,9,61.50883732,25.48210905,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Craugastoridae,Haddadus binotatus,Haddadus binotatus,Haddadus_binotatus,wild,water vapour,yes,3.6296625,,10.50929627,,,,23.55,22.84999967,25,21.66,0.1367703,29.685,3.258157936,0.967184183,2.290973753,42.5,,,,,water gain,water uptake,ug cm s,,,,8,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Brachycephalidae,Ischnocnema guentheri,Ischnocnema guentheri,Ischnocnema_guentheri,wild,water vapour,yes,1.22235,,3.760893743,,,,23.05,22.84999967,25,21.66,0.1367703,32.345,3.258157936,1.053851184,2.204306751,40,,,,,water gain,water uptake,ug cm s,,,,4,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Brachycephalidae,Ischnocnema parva,Ischnocnema parva,Ischnocnema_parva,wild,water vapour,yes,0.4491,,1.91418116,,,,23.675,22.84999967,25,21.66,0.1367703,30.8375,3.258157936,1.004734453,2.253423482,40,92.81609,,,,water gain,water uptake,ug cm s,19.5691537,,,4,70.44895332,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Leptodactylidae,Leptodactylus fuscus,Leptodactylus fuscus,Leptodactylus_fuscus,wild,water vapour,yes,7.154,,10.71825507,,,,23.3,22.84999967,25,21.66,0.1367703,31.67,3.258157936,1.031858618,2.226299318,50,93.710155,,,,water gain,water uptake,ug cm s,63.49465144,4.785403287,,2,228.5807452,17.22745183,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Leptodactylidae,Leptodactylus syphax,Leptodactylus syphax,Leptodactylus_syphax,wild,water vapour,yes,38.5393,,32.8565045,,,,23.55,22.84999967,25,21.66,0.1367703,32.625,3.258157936,1.062974027,2.195183909,60,97.03283,,,,water gain,water uptake,ug cm s,26.69711834,5.091946154,,2,96.10962601,18.33100615,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Fossorial,Odontophrynidae,Odontophrynus americanus,Odontophrynus americanus,Odontophrynus_americanus,wild,water vapour,yes,8.309,,13.69977028,,,,23.8,22.84999967,25,21.66,0.1367703,34.8,3.258157936,1.133838962,2.124318974,60,98.82056,,,,water gain,water uptake,ug cm s,27.95314246,,,1,100.6313129,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Phyllomedusidae,Phyllomedusa megacephala,Pithecopus megacephalus,Phyllomedusa_megacephala,wild,water vapour,yes,4.58925,,7.977535136,,,,25.2,22.84999967,25,21.66,0.1367703,30.215,3.258157936,0.98445242,2.273705515,40,98.85807,water-proof,water-proof,,water gain,water uptake,ug cm s,25.24063315,9.284881626,,2,90.86627934,33.42557385,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Leptodactylidae,Physalaemus atlanticus,Physalaemus atlanticus,Physalaemus_atlanticus,wild,water vapour,yes,0.753464286,,2.398281873,,,,22.90714286,22.84999967,25,21.66,0.1367703,30.03285714,3.258157936,0.978517918,2.279640017,40,90.91451769,,,,water gain,water uptake,ug cm s,35.64434035,16.68764363,,14,128.3196253,60.07551707,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Leptodactylidae,Physalaemus olfersii,Physalaemus olfersii,Physalaemus_olfersii,wild,water vapour,yes,1.9916,,4.578333074,,,,24.3,22.84999967,25,21.66,0.1367703,33.20166667,3.258157936,1.081762737,2.176395198,40,,,,,water gain,water uptake,ug cm s,,,,6,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Phyllomedusidae,Pithecopus azureae,Phyllomedusa azurea,Phyllomedusa_azurea,wild,water vapour,yes,4.07,,7.365128643,,,,25,22.84999967,25,21.66,0.1367703,33,3.258157936,1.075192119,2.182965817,40,99.10632,water-proof,,,water gain,water uptake,ug cm s,12.86587478,,,1,46.31714921,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Odontophrynidae,Proceratophrys appendiculata,Proceratophrys appendiculata,Proceratophrys_appendiculata,wild,water vapour,yes,15.765,,21.10193267,,,,23,22.84999967,25,21.66,0.1367703,32.7,3.258157936,1.065417645,2.192740291,60,98.30637,,,,water gain,water uptake,ug cm s,29.30054079,,,1,105.4819468,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Odontophrynidae,Proceratophrys cururu,Proceratophrys cururu,Proceratophrys_cururu,wild,water vapour,yes,7.9887,,13.34128877,,,,23.3,22.84999967,25,21.66,0.1367703,34.25,3.258157936,1.115919093,2.142238843,60,97.29994,,,,water gain,water uptake,ug cm s,24.51220798,,,1,88.24394873,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Bufonidae,Rhinella diptycha,Rhinella diptycha,Rhinella_diptycha,wild,water vapour,yes,167.042406,,84.89289647,,,,,22.84999967,25,21.66,0.1367703,30,3.258157936,0.977447381,2.280710555,60,,,,,water gain,water uptake,ug cm s,51.0664,24.65200527,,10,183.83904,88.74721899,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Ground-dwelling,Bufonidae,Rhinella ornata,Rhinella ornata,Rhinella_ornata,wild,water vapour,yes,19.46781667,,19.80152897,,,,23.375,22.84999967,25,21.66,0.1367703,31.16083333,3.258157936,1.015269164,2.242888772,60,98.631013,,,,water gain,water uptake,ug cm s,50.66813103,21.9291761,,12,182.4052717,78.94503396,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Stream-dwelling,Bufonidae,Rhinella rubescens,Rhinella rubescens,Rhinella_rubescens,wild,water vapour,yes,50.0774,,37.54658943,,,,24.3,22.84999967,25,21.66,0.1367703,30.29,3.258157936,0.986896039,2.271261897,60,98.07658,,,,water gain,water uptake,ug cm s,38.44461867,,,1,138.4006272,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Scinax fuscovarius,Scinax fuscovarius,Scinax_fuscovarius,wild,water vapour,yes,5.145933333,,10.81917873,,,,22.86666667,22.84999967,25,21.66,0.1367703,30.93333333,3.258157936,1.007856855,2.250301081,60,,,,,water gain,water uptake,ug cm s,,,,3,,,mg cm h,,,,,,,,,,,,,,,,,,,
115,Bovo,,raw data,Arboreal,Hylidae,Trachycephalus mesophaeus,Trachycephalus mesophaeus,Trachycephalus_mesophaeus,wild,water vapour,yes,26.76455,,38.73418202,,,,23,22.84999967,25,21.66,0.1367703,32.77,3.258157936,1.067698356,2.19045958,60,98.89325,,,,water gain,water uptake,ug cm s,92.38622959,,,2,332.5904265,,mg cm h,,,,,,,,,,,,,,,,,,,
116,Geise,1986,Fig. 5,Arboreal,Hyperoliidae,Hyperolius nitidulus,Hyperolius nitidulus,Hyperolius_nitidulus,wild,mass change,no,0.325698012,3.082488271,,0.070440427,8.974520759,-3.274601527,,25.54999958,28,0,0,45,3.904615027,1.757076762,2.147538265,2352,,water-proof,,,water loss,evaporative water loss,mg h,0.059520307,0.027459554,,37,0.019309176,0.008908243,mg cm h,,,,3.10368E-05,2.81511E-05,3424.678998,1.08429E-05,1.004849125,1.172171947,#DIV/0!,,,,yes,dry season,"Adaptations of the Reed Frog Hyperolius viridiflavus (Amphibia, Anura, Hyperoliidae) to Its Arid Environment. II. Some Aspects of the Water Economy of Hyperolius viridiflavus nitidulus under Wet and Dry Season Conditions",https://www.jstor.org/stable/4217880#metadata_info_tab_contents,,
116,Geise,1986,Table 1,Arboreal,Hyperoliidae,Hyperolius nitidulus,Hyperolius nitidulus,Hyperolius_nitidulus,wild,mass change,no,0.47876,,1.998361918,,,,,25.54999958,28,,,,,,,,,water-proof,,,water gain,water uptake,mg h,612.07048,318.5371806,,5,306.2861009,159.3991447,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Fig. 5,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.447670406,3.820138192,,0.078124566,,,,22.84999967,25,0,0,35,3.258157936,1.140355278,2.117802658,,,water-proof,,,water loss,evaporative water loss,mg h,0.220232221,0.059618634,,152,0.057650328,0.015606408,mg cm h,,,,2.58983E-05,2.37267E-05,1098.661152,7.0371E-06,1.004845922,1.183966399,#DIV/0!,,,,yes,,"Adaptations of the reed frog Hyperolius viridiflavus (Amphibia, Anura, Hyperoliidae) to its arid environment: IV. Ecological significance of water economy with …",https://link.springer.com/article/10.1007/BF00378038,,
117,Geise,1988,Fig. 5,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,3.738611337,,0.077315478,,,,22.84999967,25,0,0,45,3.258157936,1.466171071,1.791986865,,,water-proof,,,water loss,evaporative water loss,mg h,0.269136673,0.068394872,,119,0.071988407,0.018294192,mg cm h,,,,2.58983E-05,2.37267E-05,761.1859488,9.04773E-06,1.004847614,1.183966399,#DIV/0!,,,,yes,,,,,
117,Geise,1988,Fig. 5,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.495371127,4.090142065,,0.080742205,,,,27.34999952,30,0,0,40,4.396610118,1.758644047,2.637966071,,,water-proof,,,water loss,evaporative water loss,mg h,0.427154055,0.122430008,,67,0.104435017,0.029932948,mg cm h,,,,3.49476E-05,3.14891E-05,770.4970852,1.08526E-05,1.004849133,1.164438667,#DIV/0!,,,,yes,,,,,
117,Geise,1988,Fig. 5,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,98.51,water-proof,,,water gain,water uptake,mg h,44.81180764,42.61822265,,25,23.97480798,22.80121598,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,96.35,water-proof,,,water gain,water uptake,mg h,53.76521576,49.19897762,,26,28.7649794,26.32199197,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,93.4,water-proof,,,water gain,water uptake,mg h,66.25522009,40.11126838,,22,35.44726854,21.45996798,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,91.18,water-proof,,,water gain,water uptake,mg h,79.68533227,36.97757554,,32,42.63252567,19.78340798,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,88.67,water-proof,,,water gain,water uptake,mg h,90.42942201,33.62004749,,47,48.38073138,17.9870937,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,86.38,water-proof,,,water gain,water uptake,mg h,110.305988,31.38169546,,25,59.01491194,16.78955084,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,83.87,water-proof,,,water gain,water uptake,mg h,118.1849872,50.13908547,,25,63.2302628,26.82495997,mg cm h,,,,,,,,,,,,,,,,,,,
117,Geise,1988,Table 2,Arboreal,Hyperoliidae,Hyperolius viridiflavus,Hyperolius viridiflavus,Hyperolius_viridiflavus,lab,mass change,no,0.43357922,,1.869120607,,,,,27.34999952,30,,,,,,,,80.3,water-proof,,,water gain,water uptake,mg h,170.5624247,55.51113034,,19,91.25276562,29.69906283,mg cm h,,,,,,,,,,,,,,,,,,,
118,Vimercati,2018,raw data,Ground-dwelling,Bufonidae,Sclerophrys gutturalis,Sclerophrys gutturalis,Amietophrynus_gutturalis,wild,mass change,yes,36.7,60.84080334,,0.402141998,-34.016667,18.416667,,22.84999967,25,,100,65,3.258157936,2.117802658,1.140355278,,,,,,water loss,evaporative water loss,mg cm h,55.96909091,12.98943267,,22,55.96909091,12.98943267,mg cm h,,,,2.58983E-05,2.37267E-05,0.673824386,1.3069E-05,1.004850998,1.183966399,0.653490072,0.020334313,,,yes,,Rapid adaptive response to a Mediterranean environment reduces phenotypic mismatch in a recent amphibian invade,https://journals.biologists.com/jeb/article/221/9/jeb174797/270/Rapid-adaptive-response-to-a-Mediterranean,,
118,Vimercati,2018,raw data,Ground-dwelling,Bufonidae,Sclerophrys gutturalis,Sclerophrys gutturalis,Amietophrynus_gutturalis,wild,mass change,yes,39.1,63.50752403,,0.410449644,-29.783333,31.016667,,22.84999967,25,,100,65,3.258157936,2.117802658,1.140355278,,,,,,water loss,evaporative water loss,mg cm h,53.187,11.01533529,,20,53.187,11.01533529,mg cm h,,,,2.58983E-05,2.37267E-05,0.709070606,1.3069E-05,1.004850998,1.183966399,0.662450413,0.046620193,,,yes,,,,,
118,Vimercati,2018,raw data,Ground-dwelling,Bufonidae,Sclerophrys gutturalis,Sclerophrys gutturalis,Amietophrynus_gutturalis,wild,mass change,yes,36.7,,30.41739005,,,,,22.84999967,25,,,,,,,,80,,,,water gain,water uptake,mg h,8957.585864,4112.745655,,22,294.48897,135.2103402,mg cm h,,,,,,,,,,,,,,,,,,,
118,Vimercati,2018,raw data,Ground-dwelling,Bufonidae,Sclerophrys gutturalis,Sclerophrys gutturalis,Amietophrynus_gutturalis,wild,mass change,yes,39.1,,31.75061839,,,,,22.84999967,25,,,,,,,,80,,,,water gain,water uptake,mg h,9140.2115,2599.30683,,20,287.8750703,81.86633716,mg cm h,,,,,,,,,,,,,,,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,0.51,4.171226052,,0.081510725,-34.06354581,19.04066435,,11.23999992,12.1,1.66667,0.235785572,0.5,1.432601132,0.007163006,1.425438127,,,,,,water loss,evaporative water loss,mg h,24.52,5.92,,9,5.878367582,1.419246985,mg cm h,,,,1.13874E-05,1.09043E-05,6.940416659,4.42022E-08,1.004840037,1.23750949,1.769080142,5.171336517,,,yes,unpublished,"Metabolic and hygric impacts of temperature variation on the endemic Cape Mountain Rain frog, Breviceps montanus: implications for amphibian conservation in a biodiversity hotspot",,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,0.41,3.60023089,,0.075920981,,,,16.63999983,18.1,1.66667,0.235785572,0.5,2.118520563,0.010592603,2.10792796,,,,,,water loss,evaporative water loss,mg h,31.84,3.04,,9,8.843877232,0.844390288,mg cm h,,,,1.68396E-05,1.57931E-05,6.822601605,6.53659E-08,1.004840055,1.212015732,1.652567363,5.170034242,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,0.51,4.171226052,,0.081510725,,,,21.94999969,24,1.66667,0.235785572,0.5,3.06490764,0.015324538,3.049583101,,,,,,water loss,evaporative water loss,mg h,51.14,10.01,,10,12.26018426,2.399774041,mg cm h,,,,2.43622E-05,2.23945E-05,7.120673163,9.45662E-08,1.00484008,1.187950806,1.698233659,5.422439504,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,2.77,13.06051333,,0.141392974,,,,11.23999992,12.1,1.66667,0.235785572,0.5,1.432601132,0.007163006,1.425438127,,,,,,water loss,evaporative water loss,mg h,46.69,10.74,,7,3.574897772,0.822326024,mg cm h,,,,1.13874E-05,1.09043E-05,11.41244391,4.42022E-08,1.004840037,1.23750949,2.553074064,8.859369842,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,2.82,13.21906281,,0.142218715,,,,16.63999983,18.1,1.66667,0.235785572,0.5,2.118520563,0.010592603,2.10792796,,,,,,water loss,evaporative water loss,mg h,63.97,9.97,,9,4.839223546,0.754213831,mg cm h,,,,1.68396E-05,1.57931E-05,12.46858105,6.53659E-08,1.004840055,1.212015732,2.510194659,9.95838639,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,2.99,13.75142989,,0.144954478,,,,21.94999969,24,1.66667,0.235785572,0.5,3.06490764,0.015324538,3.049583101,,,,,,water loss,evaporative water loss,mg h,87.46,13.19,,8,6.360065876,0.959172981,mg cm h,,,,2.43622E-05,2.23945E-05,13.72639321,9.45662E-08,1.00484008,1.187950806,2.491774207,11.234619,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,1.12,7.090962666,,0.105298244,-33.96960746,19.50655706,,11.23999992,12.1,1.66667,0.235785572,0.5,1.432601132,0.007163006,1.425438127,,,,,,water gain,water uptake,mg h,29.41,4.32,,9,4.147532766,0.609226166,mg cm h,,,,,,,,,,,,,,,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,1.2,7.428744008,,0.107689698,,,,16.63999983,18.1,1.66667,0.235785572,0.5,2.118520563,0.010592603,2.10792796,,,,,,water gain,water uptake,mg h,44.43,4.94,,9,5.980822593,0.664984551,mg cm h,,,,,,,,,,,,,,,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,1.07,6.875859607,,0.1037445,,,,21.94999969,24,1.66667,0.235785572,0.5,3.06490764,0.015324538,3.049583101,,,,,,water loss,evaporative water loss,mg h,72.03,9.66,,9,10.47578108,1.404915247,mg cm h,,,,2.43622E-05,2.23945E-05,8.333580509,9.45662E-08,1.00484008,1.187950806,1.994165334,6.339415175,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,3.58,15.52750737,,0.153705564,,,,11.23999992,12.1,1.66667,0.235785572,0.5,1.432601132,0.007163006,1.425438127,,,,,,water loss,evaporative water loss,mg h,44.7,3.67,,4,2.878762118,0.236354742,mg cm h,,,,1.13874E-05,1.09043E-05,14.17217492,4.42022E-08,1.004840037,1.23750949,2.699067502,11.47310742,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,3.84,16.2794247,,0.157253557,,,,16.63999983,18.1,1.66667,0.235785572,0.5,2.118520563,0.010592603,2.10792796,,,,,,water loss,evaporative water loss,mg h,70.08,8.35,,4,4.304820427,0.512917388,mg cm h,,,,1.68396E-05,1.57931E-05,14.01643855,6.53659E-08,1.004840055,1.212015732,2.683948168,11.33249039,,,yes,,,,,
119,Schoombie,,Table S2,Fossorial,Brevicipitidae,Breviceps montanus,Breviceps montanus,Breviceps_montanus,wild,water vapour,no,3.59,15.55674912,,0.153845185,,,,21.94999969,24,1.66667,0.235785572,0.5,3.06490764,0.015324538,3.049583101,,,,,,water loss,evaporative water loss,mg h,99.35,12.59,,4,6.386295698,0.809295046,mg cm h,,,,2.43622E-05,2.23945E-05,13.67001611,9.45662E-08,1.00484008,1.187950806,2.592544972,11.07747113,,,yes,,,,,
